Block_ID,HDFS_BW,HDFSTranmissionTime,Mapper_ID,Mapper_VM_MIPS,MapExecutionTime ,MapperBW,MapperTransmissionTime,Reducer_ID,Reducer_VM_MIPS,ReducerExecutionTime ,ReducerBW,ReducerTransmissionTime,Block_ID,Block_BW,BlockTransmissionTime,TransactionTime
HDFS_Block_109,11.81,80.63,mapper108,810188,1144.45,25,2.96,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1387.03
HDFS_Block_109,11.81,80.63,mapper108,810188,1144.45,1.75,44.61,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2231.93
HDFS_Block_109,11.81,80.63,mapper108,810188,1144.45,1.75,44.61,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,1821.28
HDFS_Block_109,11.81,80.63,mapper108,810188,1144.45,1.75,44.61,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2181.24
HDFS_Block_109,11.81,80.63,mapper108,810188,1144.45,1.75,44.61,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,1795.95
HDFS_Block_109,11.81,80.63,mapper108,810188,1144.45,1.75,44.61,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2269.85
HDFS_Block_109,11.81,80.63,mapper108,810188,1144.45,1.75,44.61,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,1666.04
HDFS_Block_109,11.81,80.63,mapper108,810188,1144.45,1.75,44.61,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2269.85
HDFS_Block_109,11.81,80.63,mapper108,810188,1144.45,1.75,44.61,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,1666.04
HDFS_Block_72,11.81,80.63,mapper71,813893,1153.34,27.27,2.75,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,1966.86
HDFS_Block_72,11.81,80.63,mapper71,813893,1153.34,25,2.99,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1395.95
HDFS_Block_72,11.81,80.63,mapper71,813893,1153.34,1.71,45.45,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2241.66
HDFS_Block_72,11.81,80.63,mapper71,813893,1153.34,1.71,45.45,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,1831.01
HDFS_Block_72,11.81,80.63,mapper71,813893,1153.34,1.71,45.45,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2190.97
HDFS_Block_72,11.81,80.63,mapper71,813893,1153.34,1.71,45.45,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,1805.68
HDFS_Block_72,11.81,80.63,mapper71,813893,1153.34,1.71,45.45,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2279.58
HDFS_Block_72,11.81,80.63,mapper71,813893,1153.34,1.71,45.45,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,1675.77
HDFS_Block_72,11.81,80.63,mapper71,813893,1153.34,1.71,45.45,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2279.58
HDFS_Block_72,11.81,80.63,mapper71,813893,1153.34,1.71,45.45,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,1675.77
HDFS_Block_104,11.81,80.63,mapper103,815375,1156.9,27.27,2.76,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,1970.43
HDFS_Block_104,11.81,80.63,mapper103,815375,1156.9,25,3,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1399.52
HDFS_Block_104,11.81,80.63,mapper103,815375,1156.9,1.68,44.59,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2244.36
HDFS_Block_104,11.81,80.63,mapper103,815375,1156.9,1.68,44.59,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,1833.71
HDFS_Block_104,11.81,80.63,mapper103,815375,1156.9,1.68,44.59,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2193.67
HDFS_Block_104,11.81,80.63,mapper103,815375,1156.9,1.68,44.59,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,1808.38
HDFS_Block_104,11.81,80.63,mapper103,815375,1156.9,1.68,44.59,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2282.28
HDFS_Block_104,11.81,80.63,mapper103,815375,1156.9,1.68,44.59,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,1678.47
HDFS_Block_104,11.81,80.63,mapper103,815375,1156.9,1.68,44.59,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2282.28
HDFS_Block_104,11.81,80.63,mapper103,815375,1156.9,1.68,44.59,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,1678.47
HDFS_Block_17,11.81,80.63,mapper16,815513,1157.23,27.27,2.74,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,1970.74
HDFS_Block_17,11.81,80.63,mapper16,815513,1157.23,25,2.98,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1399.83
HDFS_Block_17,11.81,80.63,mapper16,815513,1157.23,1.66,44.9,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2245
HDFS_Block_17,11.81,80.63,mapper16,815513,1157.23,1.66,44.9,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,1834.35
HDFS_Block_17,11.81,80.63,mapper16,815513,1157.23,1.66,44.9,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2194.31
HDFS_Block_17,11.81,80.63,mapper16,815513,1157.23,1.66,44.9,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,1809.02
HDFS_Block_17,11.81,80.63,mapper16,815513,1157.23,1.66,44.9,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2282.92
HDFS_Block_17,11.81,80.63,mapper16,815513,1157.23,1.66,44.9,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,1679.11
HDFS_Block_17,11.81,80.63,mapper16,815513,1157.23,1.66,44.9,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2282.92
HDFS_Block_17,11.81,80.63,mapper16,815513,1157.23,1.66,44.9,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,1679.11
HDFS_Block_243,11.81,80.63,mapper242,817511,1162.03,27.27,2.75,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,1975.55
HDFS_Block_243,11.81,80.63,mapper242,817511,1162.03,24.19,3.07,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1404.72
HDFS_Block_243,11.81,80.63,mapper242,817511,1162.03,1.66,45.34,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2250.24
HDFS_Block_243,11.81,80.63,mapper242,817511,1162.03,1.66,45.34,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,1839.59
HDFS_Block_243,11.81,80.63,mapper242,817511,1162.03,1.66,45.34,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2199.55
HDFS_Block_243,11.81,80.63,mapper242,817511,1162.03,1.66,45.34,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,1814.26
HDFS_Block_243,11.81,80.63,mapper242,817511,1162.03,1.66,45.34,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2288.16
HDFS_Block_243,11.81,80.63,mapper242,817511,1162.03,1.66,45.34,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,1684.35
HDFS_Block_243,11.81,80.63,mapper242,817511,1162.03,1.66,45.34,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2288.16
HDFS_Block_243,11.81,80.63,mapper242,817511,1162.03,1.66,45.34,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,1684.35
HDFS_Block_191,2.68,355.03,mapper190,817862,1162.87,1.64,46.01,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,2294.05
HDFS_Block_191,2.68,355.03,mapper190,817862,1162.87,1.64,46.01,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1722.9
HDFS_Block_191,2.68,355.03,mapper190,817862,1162.87,1.92,41.3,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2521.44
HDFS_Block_191,2.68,355.03,mapper190,817862,1162.87,1.92,41.3,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,2110.79
HDFS_Block_191,2.68,355.03,mapper190,817862,1162.87,2.66,27.58,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2457.03
HDFS_Block_191,2.68,355.03,mapper190,817862,1162.87,2.66,27.58,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,2071.74
HDFS_Block_191,2.68,355.03,mapper190,817862,1162.87,2.66,27.58,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2545.64
HDFS_Block_191,2.68,355.03,mapper190,817862,1162.87,2.66,27.58,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,1941.83
HDFS_Block_191,2.68,355.03,mapper190,817862,1162.87,6.53,11.77,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2529.83
HDFS_Block_191,2.68,355.03,mapper190,817862,1162.87,6.53,11.77,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,1926.02
HDFS_Block_92,11.81,80.63,mapper91,818258,1163.82,27.27,2.73,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,1977.32
HDFS_Block_92,11.81,80.63,mapper91,818258,1163.82,22.25,3.44,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1406.88
HDFS_Block_92,11.81,80.63,mapper91,818258,1163.82,1.61,46.57,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2253.26
HDFS_Block_92,11.81,80.63,mapper91,818258,1163.82,1.61,46.57,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,1842.61
HDFS_Block_92,11.81,80.63,mapper91,818258,1163.82,1.61,46.57,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2202.57
HDFS_Block_92,11.81,80.63,mapper91,818258,1163.82,1.61,46.57,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,1817.28
HDFS_Block_92,11.81,80.63,mapper91,818258,1163.82,1.61,46.57,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2291.18
HDFS_Block_92,11.81,80.63,mapper91,818258,1163.82,1.61,46.57,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,1687.37
HDFS_Block_92,11.81,80.63,mapper91,818258,1163.82,1.61,46.57,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2291.18
HDFS_Block_92,11.81,80.63,mapper91,818258,1163.82,1.61,46.57,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,1687.37
HDFS_Block_132,2.68,355.03,mapper131,818294,1163.93,1.6,46.46,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,2295.56
HDFS_Block_132,2.68,355.03,mapper131,818294,1163.93,1.6,46.46,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1724.41
HDFS_Block_132,2.68,355.03,mapper131,818294,1163.93,4.55,16.37,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2497.57
HDFS_Block_132,2.68,355.03,mapper131,818294,1163.93,1.85,41.44,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2471.95
HDFS_Block_132,2.68,355.03,mapper131,818294,1163.93,1.85,41.44,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,2086.66
HDFS_Block_132,2.68,355.03,mapper131,818294,1163.93,1.85,41.44,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2560.56
HDFS_Block_132,2.68,355.03,mapper131,818294,1163.93,1.85,41.44,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,1956.75
HDFS_Block_132,2.68,355.03,mapper131,818294,1163.93,1.85,41.44,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2560.56
HDFS_Block_132,2.68,355.03,mapper131,818294,1163.93,1.85,41.44,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,1956.75
HDFS_Block_182,2.68,355.03,mapper181,818822,1165.17,1.66,45.22,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,2295.56
HDFS_Block_182,2.68,355.03,mapper181,818822,1165.17,1.66,45.22,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1724.41
HDFS_Block_182,2.68,355.03,mapper181,818822,1165.17,1.91,40.72,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2523.16
HDFS_Block_182,2.68,355.03,mapper181,818822,1165.17,1.91,40.72,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,2112.51
HDFS_Block_182,2.68,355.03,mapper181,818822,1165.17,2.62,27.53,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2459.28
HDFS_Block_182,2.68,355.03,mapper181,818822,1165.17,2.62,27.53,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,2073.99
HDFS_Block_182,2.68,355.03,mapper181,818822,1165.17,2.62,27.53,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2547.89
HDFS_Block_182,2.68,355.03,mapper181,818822,1165.17,2.62,27.53,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,1944.08
HDFS_Block_182,2.68,355.03,mapper181,818822,1165.17,6.52,11.24,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2531.6
HDFS_Block_182,2.68,355.03,mapper181,818822,1165.17,6.52,11.24,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,1927.79
HDFS_Block_245,11.81,80.63,mapper244,819791,1167.5,27.27,2.76,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,1981.03
HDFS_Block_245,11.81,80.63,mapper244,819791,1167.5,25,3,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1410.12
HDFS_Block_245,11.81,80.63,mapper244,819791,1167.5,1.71,43.93,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2254.3
HDFS_Block_245,11.81,80.63,mapper244,819791,1167.5,1.71,43.93,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,1843.65
HDFS_Block_245,11.81,80.63,mapper244,819791,1167.5,1.71,43.93,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2203.61
HDFS_Block_245,11.81,80.63,mapper244,819791,1167.5,1.71,43.93,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,1818.32
HDFS_Block_245,11.81,80.63,mapper244,819791,1167.5,1.71,43.93,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2292.22
HDFS_Block_245,11.81,80.63,mapper244,819791,1167.5,1.71,43.93,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,1688.41
HDFS_Block_245,11.81,80.63,mapper244,819791,1167.5,1.71,43.93,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2292.22
HDFS_Block_245,11.81,80.63,mapper244,819791,1167.5,1.71,43.93,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,1688.41
HDFS_Block_150,11.81,80.63,mapper149,823478,1176.41,27.27,2.77,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,1989.95
HDFS_Block_150,11.81,80.63,mapper149,823478,1176.41,25.12,3.12,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1419.15
HDFS_Block_150,11.81,80.63,mapper149,823478,1176.41,1.72,44.89,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2264.17
HDFS_Block_150,11.81,80.63,mapper149,823478,1176.41,1.72,44.89,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,1853.52
HDFS_Block_150,11.81,80.63,mapper149,823478,1176.41,1.72,44.89,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2213.48
HDFS_Block_150,11.81,80.63,mapper149,823478,1176.41,1.72,44.89,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,1828.19
HDFS_Block_150,11.81,80.63,mapper149,823478,1176.41,1.72,44.89,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2302.09
HDFS_Block_150,11.81,80.63,mapper149,823478,1176.41,1.72,44.89,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,1698.28
HDFS_Block_150,11.81,80.63,mapper149,823478,1176.41,1.72,44.89,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2302.09
HDFS_Block_150,11.81,80.63,mapper149,823478,1176.41,1.72,44.89,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,1698.28
HDFS_Block_179,2.68,355.03,mapper178,823721,1176.93,1.71,45,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,2307.1
HDFS_Block_179,2.68,355.03,mapper178,823721,1176.93,1.71,45,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1735.95
HDFS_Block_179,2.68,355.03,mapper178,823721,1176.93,1.93,41.97,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2536.17
HDFS_Block_179,2.68,355.03,mapper178,823721,1176.93,1.93,41.97,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,2125.52
HDFS_Block_179,2.68,355.03,mapper178,823721,1176.93,2.6,28.97,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2472.48
HDFS_Block_179,2.68,355.03,mapper178,823721,1176.93,2.6,28.97,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,2087.19
HDFS_Block_179,2.68,355.03,mapper178,823721,1176.93,2.6,28.97,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2561.09
HDFS_Block_179,2.68,355.03,mapper178,823721,1176.93,2.6,28.97,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,1957.28
HDFS_Block_179,2.68,355.03,mapper178,823721,1176.93,8.84,8.47,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2540.59
HDFS_Block_179,2.68,355.03,mapper178,823721,1176.93,8.84,8.47,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,1936.78
HDFS_Block_58,2.68,355.03,mapper57,824108,1177.86,1.72,45.35,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,2308.38
HDFS_Block_58,2.68,355.03,mapper57,824108,1177.86,1.72,45.35,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1737.23
HDFS_Block_58,2.68,355.03,mapper57,824108,1177.86,1.94,42.17,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2537.3
HDFS_Block_58,2.68,355.03,mapper57,824108,1177.86,1.94,42.17,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,2126.65
HDFS_Block_58,2.68,355.03,mapper57,824108,1177.86,2.61,28.87,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2473.31
HDFS_Block_58,2.68,355.03,mapper57,824108,1177.86,2.61,28.87,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,2088.02
HDFS_Block_58,2.68,355.03,mapper57,824108,1177.86,2.61,28.87,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2561.92
HDFS_Block_58,2.68,355.03,mapper57,824108,1177.86,2.61,28.87,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,1958.11
HDFS_Block_58,2.68,355.03,mapper57,824108,1177.86,6.02,12.35,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2545.4
HDFS_Block_58,2.68,355.03,mapper57,824108,1177.86,6.02,12.35,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,1941.59
HDFS_Block_112,11.81,80.63,mapper111,824852,1179.64,27.27,2.76,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,1993.17
HDFS_Block_112,11.81,80.63,mapper111,824852,1179.64,22.25,3.32,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1422.58
HDFS_Block_112,11.81,80.63,mapper111,824852,1179.64,1.69,45.45,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2267.96
HDFS_Block_112,11.81,80.63,mapper111,824852,1179.64,1.69,45.45,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,1857.31
HDFS_Block_112,11.81,80.63,mapper111,824852,1179.64,1.69,45.45,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2217.27
HDFS_Block_112,11.81,80.63,mapper111,824852,1179.64,1.69,45.45,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,1831.98
HDFS_Block_112,11.81,80.63,mapper111,824852,1179.64,1.69,45.45,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2305.88
HDFS_Block_112,11.81,80.63,mapper111,824852,1179.64,1.69,45.45,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,1702.07
HDFS_Block_112,11.81,80.63,mapper111,824852,1179.64,1.69,45.45,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2305.88
HDFS_Block_112,11.81,80.63,mapper111,824852,1179.64,1.69,45.45,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,1702.07
HDFS_Block_23,2.68,355.03,mapper22,825956,1182.29,1.66,45.91,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,2313.37
HDFS_Block_23,2.68,355.03,mapper22,825956,1182.29,1.66,45.91,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1742.22
HDFS_Block_23,2.68,355.03,mapper22,825956,1182.29,4.48,16.5,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2516.06
HDFS_Block_23,2.68,355.03,mapper22,825956,1182.29,12.01,6.15,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,2095.06
HDFS_Block_23,2.68,355.03,mapper22,825956,1182.29,1.89,43.37,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2492.24
HDFS_Block_23,2.68,355.03,mapper22,825956,1182.29,1.89,43.37,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,2106.95
HDFS_Block_23,2.68,355.03,mapper22,825956,1182.29,1.89,43.37,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2580.85
HDFS_Block_23,2.68,355.03,mapper22,825956,1182.29,1.89,43.37,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,1977.04
HDFS_Block_23,2.68,355.03,mapper22,825956,1182.29,1.89,43.37,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2580.85
HDFS_Block_23,2.68,355.03,mapper22,825956,1182.29,1.89,43.37,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,1977.04
HDFS_Block_219,11.81,80.63,mapper218,826751,1184.2,27.27,2.74,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,1997.71
HDFS_Block_219,11.81,80.63,mapper218,826751,1184.2,23.08,3.2,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1427.02
HDFS_Block_219,11.81,80.63,mapper218,826751,1184.2,1.67,45.9,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2272.97
HDFS_Block_219,11.81,80.63,mapper218,826751,1184.2,1.67,45.9,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,1862.32
HDFS_Block_219,11.81,80.63,mapper218,826751,1184.2,1.67,45.9,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2222.28
HDFS_Block_219,11.81,80.63,mapper218,826751,1184.2,1.67,45.9,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,1836.99
HDFS_Block_219,11.81,80.63,mapper218,826751,1184.2,1.67,45.9,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2310.89
HDFS_Block_219,11.81,80.63,mapper218,826751,1184.2,1.67,45.9,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,1707.08
HDFS_Block_219,11.81,80.63,mapper218,826751,1184.2,1.67,45.9,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2310.89
HDFS_Block_219,11.81,80.63,mapper218,826751,1184.2,1.67,45.9,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,1707.08
HDFS_Block_80,11.81,80.63,mapper79,827975,1187.14,27.27,2.71,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,2000.62
HDFS_Block_80,11.81,80.63,mapper79,827975,1187.14,22.25,3.31,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1430.07
HDFS_Block_80,11.81,80.63,mapper79,827975,1187.14,1.64,46.13,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2276.14
HDFS_Block_80,11.81,80.63,mapper79,827975,1187.14,1.64,46.13,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,1865.49
HDFS_Block_80,11.81,80.63,mapper79,827975,1187.14,1.64,46.13,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2225.45
HDFS_Block_80,11.81,80.63,mapper79,827975,1187.14,1.64,46.13,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,1840.16
HDFS_Block_80,11.81,80.63,mapper79,827975,1187.14,1.64,46.13,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2314.06
HDFS_Block_80,11.81,80.63,mapper79,827975,1187.14,1.64,46.13,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,1710.25
HDFS_Block_80,11.81,80.63,mapper79,827975,1187.14,1.64,46.13,reducer8,430890,480,3.8,250.14,reducer8_Block_1,3.7,270.02,2314.06
HDFS_Block_80,11.81,80.63,mapper79,827975,1187.14,1.64,46.13,reducer9,150000,120,150,6.33,reducer9_Block_1,3.7,270.02,1710.25
HDFS_Block_65,11.81,80.63,mapper64,828266,1187.84,27.27,2.72,reducer0,341739,480,3.8,250.14,reducer0_Block_1,0,0,2001.33
HDFS_Block_65,11.81,80.63,mapper64,828266,1187.84,22.25,3.37,reducer1,150000,120,50,18.99,reducer1_Block_1,50,20,1430.83
HDFS_Block_65,11.81,80.63,mapper64,828266,1187.84,1.61,46.07,reducer2,382530,480,4.48,212.22,reducer2_Block_1,3.7,270.02,2276.78
HDFS_Block_65,11.81,80.63,mapper64,828266,1187.84,1.61,46.07,reducer3,150000,120,5.88,161.57,reducer3_Block_1,3.7,270.02,1866.13
HDFS_Block_65,11.81,80.63,mapper64,828266,1187.84,1.61,46.07,reducer4,457419,480,5.88,161.53,reducer4_Block_1,3.7,270.02,2226.09
HDFS_Block_65,11.81,80.63,mapper64,828266,1187.84,1.61,46.07,reducer5,150000,120,6.98,136.24,reducer5_Block_1,3.7,270.02,1840.8
HDFS_Block_65,11.81,80.63,mapper64,828266,1187.84,1.61,46.07,reducer6,563904,480,3.8,250.14,reducer6_Block_1,3.7,270.02,2314.7
HDFS_Block_65,11.81,80.63,mapper64,828266,1187.84,1.61,46.07,reducer7,150000,120,150,6.33,reducer7_Block_1,3.7,270.02,1710.89
